09717845,0.5109717845
9211,-0.5297804832,0.5297804832
9214,-0.5297804832,0.5297804832
9218,-0.5235109329,0.5235109329
9222,-0.5235109329,0.5235109329
9225,-0.5235109329,0.5235109329
9228,-0.5235109329,0.5235109329
9232,-0.5235109329,0.5235109329
9235,-0.5235109329,0.5235109329
9238,-0.5235109329,0.5235109329
9242,-0.5235109329,0.5235109329
9245,-0.5235109329,0.5235109329
9248,-0.5235109329,0.5235109329
9251,-0.5235109329,0.5235109329
9255,-0.5235109329,0.5235109329
9259,-0.5235109329,0.5235109329
9262,-0.5235109329,0.5235109329
9266,-0.5235109329,0.5235109329
9269,-0.5235109329,0.5235109329
9272,-0.5235109329,0.5235109329
9276,-0.5235109329,0.5235109329
9279,-0.5172413825,0.5172413825
9282,-0.5172413825,0.5172413825
9286,-0.5172413825,0.5172413825
9289,-0.5172413825,0.5172413825
9292,-0.5172413825,0.5172413825
9296,-0.5172413825,0.5172413825
9299,-0.5109717845,0.5109717845
9303,-0.5109717845,0.5109717845
9307,-0.5109717845,0.5109717845
9310,-0.5109717845,0.5109717845
9313,-0.5109717845,0.5109717845
9316,-0.5109717845,0.5109717845
9320,-0.5172413825,0.5172413825
9323,-0.5172413825,0.5172413825
9326,-0.5172413825,0.5172413825
9330,-0.5172413825,0.5172413825
9333,-0.5172413825,0.5172413825
9336,-0.5172413825,0.5172413825
9340,-0.4984326362,0.4984326362
9344,-0.4984326362,0.4984326362
9347,-0.4984326362,0.4984326362
9351,-0.4984326362,0.4984326362
9354,-0.4984326362,0.4984326362
9357,-0.4984326362,0.4984326362
9361,-0.4858933448,0.4858933448
9364,-0.4858933448,0.4858933448
9367,-0.4858933448,0.4858933448
9371,-0.4858933448,0.4858933448
9374,-0.4858933448,0.4858933448
9377,-0.4858933448,0.4858933448
9381,-0.4796237945,0.4796237945
9384,-0.4796237945,0.4796237945
9388,-0.4796237945,0.4796237945
9392,-0.4796237945,0.4796237945
9395,-0.4796237945,0.4796237945
9398,-0.4796237945,0.4796237945
9401,-0.4733542442,0.4733542442
9405,-0.4733542442,0.4733542442
9408,-0.4733542442,0.4733542442
9411,-0.4733542442,0.4733542442
9415,-0.4733542442,0.4733542442
9418,-0.4733542442,0.4733542442
9421,-0.4608150482,0.4608150482
9425,-0.4608150482,0.4608150482
9428,-0.4608150482,0.4608150482
9432,-0.4608150482,0.4608150482
9436,-0.4608150482,0.4608150482
9439,-0.4608150482,0.4608150482
9442,-0.4482758045,0.4482758045
9446,-0.4482758045,0.4482758045
9449,-0.4482758045,0.4482758045
9452,-0.4482758045,0.4482758045
9455,-0.4482758045,0.4482758045
9459,-0.4482758045,0.4482758045
9462,-0.4357366561,0.4357366561
9465,-0.4357366561,0.4357366561
9469,-0.4357366561,0.4357366561
9473,-0.4357366561,0.4357366561
9476,-0.4357366561,0.4357366561
9480,-0.4357366561,0.4357366561
9483,-0.4357366561,0.4357366561
9486,-0.4169279098,0.4169279098
9490,-0.4169279098,0.4169279098
9493,-0.4169279098,0.4169279098
9496,-0.4169279098,0.4169279098
9500,-0.4169279098,0.4169279098
9503,-0.4169279098,0.4169279098
9506,-0.4043886661,0.4043886661
9510,-0.4043886661,0.4043886661
9513,-0.4043886661,0.4043886661
9517,-0.4043886661,0.4043886661
9520,-0.4043886661,0.4043886661
9524,-0.4043886661,0.4043886661
9527,-0.3918495178,0.3918495178
9530,-0.3918495178,0.3918495178
9534,-0.3918495178,0.3918495178
9537,-0.3918495178,0.3918495178
9540,-0.3918495178,0.3918495178
9544,-0.3918495178,0.3918495178
9547,-0.3730407953,0.3730407953
9550,-0.3730407953,0.3730407953
9554,-0.3730407953,0.3730407953
9558,-0.3730407953,0.3730407953
9561,-0.3730407953,0.3730407953
9564,-0.3730407953,0.3730407953
9568,-0.3542319536,0.3542319536
9571,-0.3542319536,0.3542319536
9574,-0.3542319536,0.3542319536
9578,-0.3542319536,0.3542319536
9581,-0.3542319536,0.3542319536
9584,-0.3542319536,0.3542319536
9588,-0.3354232311,0.3354232311
9591,-0.3354232311,0.3354232311
9594,-0.3354232311,0.3354232311
9598,-0.3354232311,0.3354232311
9602,-0.3354232311,0.3354232311
9605,-0.3354232311,0.3354232311
9609,-0.3166143894,0.3166143894
9612,-0.3166143894,0.3166143894
9615,-0.3166143894,0.3166143894
9619,-0.3166143894,0.3166143894
9622,-0.3166143894,0.3166143894
9625,-0.3166143894,0.3166143894
9629,-0.2978056716,0.2978056716
9632,-0.2978056716,0.2978056716
9635,-0.2978056716,0.2978056716
9639,-0.2978056716,0.2978056716
9643,-0.2978056716,0.2978056716
9646,-0.2978056716,0.2978056716
9649,-0.2727272510,0.2727272510
9653,-0.2727272510,0.2727272510
9656,-0.2727272510,0.2727272510
9659,-0.2727272510,0.2727272510
9663,-0.2727272510,0.2727272510
9666,-0.2727272510,0.2727272510
9669,-0.2539185285,0.2539185285
9673,-0.2539185285,0.2539185285
9676,-0.2539185285,0.2539185285
9679,-0.2539185285,0.2539185285
9683,-0.2539185285,0.2539185285
9687,-0.2539185285,0.2539185285
9690,-0.2413792610,0.2413792610
9694,-0.2413792610,0.2413792610
9697,-0.2413792610,0.2413792610
9700,-0.2413792610,0.2413792610
9704,-0.2413792610,0.2413792610
9707,-0.2413792610,0.2413792610
9710,-0.2163009643,0.2163009643
9714,-0.2163009643,0.2163009643
9717,-0.2163009643,0.2163009643
9720,-0.2163009643,0.2163009643
9723,-0.2163009643,0.2163009643
9728,-0.2163009643,0.2163009643
9731,-0.2037616968,0.2037616968
9734,-0.2037616968,0.2037616968
9738,-0.2037616968,0.2037616968
9741,-0.2037616968,0.2037616968
9744,-0.2037616968,0.2037616968
9748,-0.2037616968,0.2037616968
9751,-0.1849529743,0.1849529743
9754,-0.1849529743,0.1849529743
9758,-0.1849529743,0.1849529743
9761,-0.1849529743,0.1849529743
9764,-0.1849529743,0.1849529743
9768,-0.1849529743,0.1849529743
9772,-0.1724138259,0.1724138259
9775,-0.1724138259,0.1724138259
9779,-0.1724138259,0.1724138259
9782,-0.1724138259,0.1724138259
9785,-0.1724138259,0.1724138259
9789,-0.1724138259,0.1724138259
9792,-0.1536049842,0.1536049842
9795,-0.1536049842,0.1536049842
9799,-0.1536049842,0.1536049842
9802,-0.1536049842,0.1536049842
9805,-0.1536049842,0.1536049842
9808,-0.1536049842,0.1536049842
9812,-0.1159874200,0.1159874200
9816,-0.1159874200,0.1159874200
9819,-0.1159874200,0.1159874200
9823,-0.1159874200,0.1159874200
9826,-0.1159874200,0.1159874200
9829,-0.1159874200,0.1159874200
9833,-0.0971786975,0.0971786975
9836,-0.0971786975,0.0971786975
9839,-0.0971786975,0.0971786975
9843,-0.0971786975,0.0971786975
9846,-0.0971786975,0.0971786975
9849,-0.0971786975,0.0971786975
9853,-0.0721002817,0.0721002817
9857,-0.0721002817,0.0721002817
9860,-0.0721002817,0.0721002817
9864,-0.0721002817,0.0721002817
9867,-0.0721002817,0.0721002817
9870,-0.0721002817,0.0721002817
9873,-0.0721002817,0.0721002817
9877,-0.0470219850,0.0470219850
9880,-0.0470219850,0.0470219850
9883,-0.0470219850,0.0470219850
9887,-0.0470219850,0.0470219850
9890,-0.0470219850,0.0470219850
9893,-0.0470219850,0.0470219850
9896,-0.0282131433,0.0282131433
9901,-0.0282131433,0.0282131433
9904,-0.0282131433,0.0282131433
9908,-0.0282131433,0.0282131433
9911,-0.0282131433,0.0282131433
9914,-0.0282131433,0.0282131433
9917,0.0031347870,-0.0031347870
9921,0.0031347870,-0.0031347870
9924,0.0031347870,-0.0031347870
9927,0.0031347870,-0.0031347870
9931,0.0031347870,-0.0031347870
9934,0.0031347870,-0.0031347870
9937,0.0219435691,-0.0219435691
9942,0.0219435691,-0.0219435691
9945,0.0219435691,-0.0219435691
9948,0.0219435691,-0.0219435691
9952,0.0219435691,-0.0219435691
9955,0.0219435691,-0.0219435691
9958,0.0532915592,-0.0532915592
9962,0.0532915592,-0.0532915592
9965,0.0532915592,-0.0532915592
9968,0.0532915592,-0.0532915592
9972,0.0532915592,-0.0532915592
9975,0.0532915592,-0.0532915592
9978,0.0783699131,-0.0783699131
9982,0.0783699131,-0.0783699131
9986,0.0783699131,-0.0783699131
9989,0.0783699131,-0.0783699131
9993,0.0783699131,-0.0783699131
9996,0.0783699131,-0.0783699131
9999,0.1034482717,-0.1034482717
10003,0.1034482717,-0.1034482717
10006,0.1034482717,-0.1034482717
10009,0.1034482717,-0.1034482717
10013,0.1034482717,-0.1034482717
10016,0.1034482717,-0.1034482717
10019,0.1347962617,-0.1347962617
10023,0.1347962617,-0.1347962617
10027,0.1347962617,-0.1347962617
10031,0.1347962617,-0.1347962617
10034,0.1347962617,-0.1347962617
10037,0.1347962617,-0.1347962617
10041,0.1598746204,-0.1598746204
10044,0.1598746204,-0.1598746204
10047,0.1598746204,-0.1598746204
10051,0.1598746204,-0.1598746204
10054,0.1598746204,-0.1598746204
10057,0.1598746204,-0.1598746204
10061,0.1849529743,-0.1849529743
10064,0.1849529743,-0.1849529743
10068,0.1849529743,-0.1849529743
10072,0.1849529743,-0.1849529743
10075,0.1849529743,-0.1849529743
10079,0.1849529743,-0.1849529743
10082,0.2037617683,-0.2037617683
10085,0.2037617683,-0.2037617683
10089,0.2037617683,-0.2037617683
10092,0.2037617683,-0.2037617683
10095,0.2037617683,-0.2037617683
10099,0.2037617683,-0.2037617683
10102,0.2288401126,-0.2288401126
10106,0.2288401126,-0.2288401126
10109,0.2288401126,-0.2288401126
10113,0.2288401126,-0.2288401126
10117,0.2288401126,-0.2288401126
10120,0.2288401126,-0.2288401126
10123,0.2601881027,-0.2601881027
10127,0.2601881027,-0.2601881027
10130,0.2601881027,-0.2601881027
10133,0.2601881027,-0.2601881027
10137,0.2601881027,-0.2601881027
10140,0.2601881027,-0.2601881027
10143,0.2727272510,-0.2727272510
10147,0.2727272510,-0.2727272510
10150,0.2727272510,-0.2727272510
10153,0.2727272510,-0.2727272510
10158,0.2727272510,-0.2727272510
10161,0.2727272510,-0.2727272510
10164,0.2915360450,-0.2915360450
10168,0.2915360450,-0.2915360450
10171,0.2915360450,-0.2915360450
10175,0.2915360450,-0.2915360450
10178,0.2915360450,-0.2915360450
10181,0.2915360450,-0.2915360450
10185,0.3040752410,-0.3040752410
10188,0.3040752410,-0.3040752410
10191,0.3040752410,-0.3040752410
10195,0.3040752410,-0.3040752410
10199,0.3040752410,-0.3040752410
10202,0.3040752410,-0.3040752410
10206,0.3228840351,-0.3228840351
10209,0.3228840351,-0.3228840351
10212,0.3228840351,-0.3228840351
10216,0.3228840351,-0.3228840351
10219,0.3228840351,-0.3228840351
10222,0.3228840351,-0.3228840351
10226,0.3605015754,-0.3605015754
10229,0.3605015754,-0.3605015754
10232,0.3605015754,-0.3605015754
10236,0.3605015754,-0.3605015754
10240,0.3605015754,-0.3605015754
10243,0.3605015754,-0.3605015754
10247,0.3730407238,-0.3730407238
10250,0.3730407238,-0.3730407238
10253,0.3730407238,-0.3730407238
10257,0.3730407238,-0.3730407238
10260,0.3730407238,-0.3730407238
10263,0.3730407238,-0.3730407238
10267,0.3730407238,-0.3730407238
10270,0.3730407238,-0.3730407238
10274,0.3730407238,-0.3730407238
10277,0.3730407238,-0.3730407238
10280,0.3730407238,-0.3730407238
10284,0.3730407238,-0.3730407238
10288,0.4106583118,-0.4106583118
10291,0.4106583118,-0.4106583118
10295,0.4106583118,-0.4106583118
10298,0.4106583118,-0.4106583118
10301,0.4106583118,-0.4106583118
10305,0.4106583118,-0.4106583118
10308,0.4169278621,-0.4169278621
10311,0.4169278621,-0.4169278621
10315,0.4169278621,-0.4169278621
10318,0.4169278621,-0.4169278621
10321,0.4169278621,-0.4169278621
10326,0.4169278621,-0.4169278621
10329,0.4294671058,-0.4294671058
10333,0.4294671058,-0.4294671058
10336,0.4294671058,-0.4294671058
10339,0.4294671058,-0.4294671058
10343,0.4294671058,-0.4294671058
10346,0.4294671058,-0.4294671058
10349,0.4545454502,-0.4545454502
10353,0.4545454502,-0.4545454502
10356,0.4545454502,-0.4545454502
10359,0.4545454502,-0.4545454502
10363,0.4545454502,-0.4545454502
10366,0.4545454502,-0.4545454502
10370,0.4670846462,-0.4670846462
10374,0.4670846462,-0.4670846462
10377,0.4670846462,-0.4670846462
10380,0.4670846462,-0.4670846462
10384,0.4670846462,-0.4670846462
10387,0.4670846462,-0.4670846462
10390,0.4733542442,-0.4733542442
10394,0.4733542442,-0.4733542442
10397,0.4733542442,-0.4733542442
10400,0.4733542442,-0.4733542442
10404,0.4733542442,-0.4733542442
10407,0.4733542442,-0.4733542442
10412,0.4733542442,-0.4733542442
10415,0.4733542442,-0.4733542442
10418,0.4733542442,-0.4733542442
10422,0.4733542442,-0.4733542442
10425,0.4733542442,-0.4733542442
10428,0.4733542442,-0.4733542442
10432,0.5047021865,-0.5047021865
10435,0.5047021865,-0.5047021865
10438,0.5047021865,-0.5047021865
10442,0.5047021865,-0.5047021865
10445,0.5047021865,-0.5047021865
10448,0.5047021865,-0.5047021865
10452,0.4921629905,-0.4921629905
10456,0.4921629905,-0.4921629905
10460,0.4921629905,-0.4921629905
10463,0.4921629905,-0.4921629905
10466,0.4921629905,-0.4921629905
10470,0.4921629905,-0.4921629905
10473,0.5109717845,-0.5109717845
10476,0.5109717845,-0.5109717845
10480,0.5109717845,-0.5109717845
10483,0.5109717845,-0.5109717845
10486,0.5109717845,-0.5109717845
10490,0.5109717845,-0.5109717845
10493,0.5172413825,-0.5172413825
10497,0.5172413825,-0.5172413825
10501,0.5172413825,-0.5172413825
10504,0.5172413825,-0.5172413825
10507,0.5172413825,-0.5172413825
10511,0.5172413825,-0.5172413825
10514,0.5172413825,-0.5172413825
10518,0.5172413825,-0.5172413825
10521,0.5172413825,-0.5172413825
10524,0.5172413825,-0.5172413825
10528,0.5172413825,-0.5172413825
10531,0.5172413825,-0.5172413825
10534,0.5172413825,-0.5172413825
10539,0.5172413825,-0.5172413825
10542,0.5172413825,-0.5172413825
10546,0.5172413825,-0.5172413825
10549,0.5172413825,-0.5172413825
10552,0.5235109329,-0.5235109329
10556,0.5235109329,-0.5235109329
10559,0.5235109329,-0.5235109329
10562,0.5235109329,-0.5235109329
10566,0.5235109329,-0.5235109329
10569,0.5235109329,-0.5235109329
10572,0.5172413825,-0.5172413825
10576,0.5172413825,-0.5172413825
10579,0.5172413825,-0.5172413825
10584,0.5172413825,-0.5172413825
10587,0.5172413825,-0.5172413825
10590,0.5172413825,-0.5172413825
10594,0.5172413825,-0.5172413825
10597,0.5172413825,-0.5172413825
10600,0.5172413825,-0.5172413825
10604,0.5172413825,-0.5172413825
10607,0.5172413825,-0.5172413825
10610,0.5172413825,-0.5172413825
10614,0.5109717845,-0.5109717845
10617,0.5109717845,-0.5109717845
10621,0.5109717845,-0.5109717845
10625,0.5109717845,-0.5109717845
10628,0.5109717845,-0.5109717845
10632,0.5109717845,-0.5109717845
10635,0.5172413825,-0.5172413825
10638,0.5172413825,-0.5172413825
10642,0.5172413825,-0.5172413825
10645,0.5172413825,-0.5172413825
10648,0.5172413825,-0.5172413825
10652,0.5172413825,-0.5172413825
10655,0.5172413825,-0.5172413825
10659,0.5172413825,-0.5172413825
10662,0.5172413825,-0.5172413825
10665,0.5172413825,-0.5172413825
10670,0.5172413825,-0.5172413825
10673,0.5172413825,-0.5172413825
10676,0.4984325885,-0.4984325885
10680,0.4984325885,-0.4984325885
10683,0.4984325885,-0.4984325885
10686,0.4984325885,-0.4984325885
10690,0.4984325885,-0.4984325885
10693,0.4984325885,-0.4984325885
10696,0.4921629905,-0.4921629905
10700,0.4921629905,-0.4921629905
10703,0.4921629905,-0.4921629905
10707,0.4921629905,-0.4921629905
10711,0.4921629905,-0.4921629905
10714,0.4921629905,-0.4921629905
10717,0.4984325885,-0.4984325885
10721,0.4984325885,-0.4984325885
10724,0.4984325885,-0.4984325885
10728,0.4984325885,-0.4984325885
10731,0.4984325885,-0.4984325885
10734,0.4984325885,-0.4984325885
10738,0.4733542442,-0.4733542442
10741,0.4733542442,-0.4733542442
10744,0.4733542442,-0.4733542442
10748,0.4733542442,-0.4733542442
10752,0.4733542442,-0.4733542442
10755,0.4733542442,-0.4733542442
10759,0.4482758522,-0.4482758522
10762,0.4482758522,-0.4482758522
10766,0.4482758522,-0.4482758522
10769,0.4482758522,-0.4482758522
10772,0.4482758522,-0.4482758522
10776,0.4482758522,-0.4482758522
10779,0.4545454502,-0.4545454502
10782,0.4545454502,-0.4545454502
10786,0.4545454502,-0.4545454502
10789,0.4545454502,-0.4545454502
10792,0.4545454502,-0.4545454502
10797,0.4545454502,-0.4545454502
10800,0.4357366561,-0.4357366561
10804,0.4357366561,-0.4357366561
10807,0.4357366561,-0.4357366561
10810,0.4357366561,-0.4357366561
10814,0.4357366561,-0.4357366561
10817,0.4357366561,-0.4357366561
10820,0.4294671058,-0.4294671058
10824,0.4294671058,-0.4294671058
10827,0.4294671058,-0.4294671058
10830,0.4294671058,-0.4294671058
10834,0.4294671058,-0.4294671058
10838,0.4294671058,-0.4294671058
10841,0.4043887138,-0.4043887138
10845,0.4043887138,-0.4043887138
10848,0.4043887138,-0.4043887138
10851,0.4043887138,-0.4043887138
10855,0.4043887138,-0.4043887138
10858,0.4043887138,-0.4043887138
10861,0.3855799484,-0.3855799484
10865,0.3855799484,-0.3855799484
10868,0.3855799484,-0.3855799484
10872,0.3855799484,-0.3855799484
10875,0.3855799484,-0.3855799484
10878,0.3855799484,-0.3855799484
10883,0.3667711734,-0.3667711734
10886,0.3667711734,-0.3667711734
10889,0.3667711734,-0.3667711734
10893,0.3667711734,-0.3667711734
10896,0.3667711734,-0.3667711734
10899,0.3667711734,-0.3667711734
10903,0.3605015754,-0.3605015754
10906,0.3605015754,-0.3605015754
10910,0.3605015754,-0.3605015754
10913,0.3605015754,-0.3605015754
10916,0.3605015754,-0.3605015754
10919,0.3605015754,-0.3605015754
10924,0.3354231834,-0.3354231834
10927,0.3354231834,-0.3354231834
10931,0.3354231834,-0.3354231834
10934,0.3354231834,-0.3354231834
10937,0.3354231834,-0.3354231834
10941,0.3354231834,-0.3354231834
10944,0.3228840351,-0.3228840351
10947,0.3228840351,-0.3228840351
10951,0.3228840351,-0.3228840351
10954,0.3228840351,-0.3228840351
10957,0.3228840351,-0.3228840351
10961,0.3228840351,-0.3228840351
10964,0.2978056716,-0.2978056716
10969,0.2978056716,-0.2978056716
10972,0.2978056716,-0.2978056716
10975,0.2978056716,-0.2978056716
10979,0.2978056716,-0.2978056716
10982,0.2978056716,-0.2978056716
10985,0.2852664470,-0.2852664470
10989,0.2852664470,-0.2852664470
10992,0.2852664470,-0.2852664470
10995,0.2852664470,-0.2852664470
10999,0.2852664470,-0.2852664470
11002,0.2852664470,-0.2852664470
11005,0.2601881027,-0.2601881027
11010,0.2601881027,-0.2601881027
11013,0.2601881027,-0.2601881027
11016,0.2601881027,-0.2601881027
11020,0.2601881027,-0.2601881027
11023,0.2601881027,-0.2601881027
11026,0.2413793087,-0.2413793087
11030,0.2413793087,-0.2413793087
11033,0.2413793087,-0.2413793087
11036,0.2413793087,-0.2413793087
11040,0.2413793087,-0.2413793087
11043,0.2413793087,-0.2413793087
11047,0.2163009643,-0.2163009643
11051,0.2163009643,-0.2163009643
11054,0.2163009643,-0.2163009643
11058,0.2163009643,-0.2163009643
11061,0.2163009643,-0.2163009643
11064,0.2163009643,-0.2163009643
11068,0.1912225532,-0.1912225532
11071,0.1912225532,-0.1912225532
11074,0.1912225532,-0.1912225532
11078,0.1912225532,-0.1912225532
11081,0.1912225532,-0.1912225532
11084,0.1912225532,-0.1912225532
11088,0.1724137687,-0.1724137687
11091,0.1724137687,-0.1724137687
11096,0.1724137687,-0.1724137687
11099,0.1724137687,-0.1724137687
11102,0.1724137687,-0.1724137687
11106,0.1724137687,-0.1724137687
11109,0.1473354101,-0.1473354101
11113,0.1473354101,-0.1473354101
11116,0.1473354101,-0.1473354101
11119,0.1473354101,-0.1473354101
11123,0.1473354101,-0.1473354101
11126,0.1473354101,-0.1473354101
11129,0.1222570538,-0.1222570538
11133,0.1222570538,-0.1222570538
11137,0.1222570538,-0.1222570538
11140,0.1222570538,-0.1222570538
11144,0.1222570538,-0.1222570538
11147,0.1222570538,-0.1222570538
11150,0.0971786975,-0.0971786975
11154,0.0971786975,-0.0971786975
11157,0.0971786975,-0.0971786975
11161,0.0971786975,-0.0971786975
11164,0.0971786975,-0.0971786975
11167,0.0971786975,-0.0971786975
11171,0.0658307075,-0.0658307075
11174,0.0658307075,-0.0658307075
11177,0.0658307075,-0.0658307075
11182,0.0658307075,-0.0658307075
